market,link,price,name,date,datetime,stock
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-21,2023-02-21 09:16:24,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-21,2023-02-21 09:16:22,25.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-21,2023-02-21 09:16:20,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-20,2023-02-20 09:13:42,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-20,2023-02-20 09:13:40,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-20,2023-02-20 09:13:37,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-19,2023-02-19 09:14:21,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-19,2023-02-19 09:14:20,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-19,2023-02-19 09:14:18,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-18,2023-02-18 09:17:31,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-18,2023-02-18 09:17:30,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-18,2023-02-18 09:17:27,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-17,2023-02-17 09:07:33,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-17,2023-02-17 09:07:32,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-17,2023-02-17 09:07:30,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-16,2023-02-16 09:14:18,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-16,2023-02-16 09:14:16,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-16,2023-02-16 09:14:13,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-15,2023-02-15 09:18:05,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-15,2023-02-15 09:18:03,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-15,2023-02-15 09:18:01,10.0
hareruya2,https://www.hareruya2.com/product/24255,50.0,クレセリア(-){超,2023-02-14,2023-02-14 09:12:43,37.0
cardrush,https://www.cardrush-pokemon.jp/product/36334,80.0,クレセリア008/0,2023-02-14,2023-02-14 09:12:41,28.0
torecolo,/shop/g/g008-020-SPD-P/,88.0,【ポケカ】ミラー仕様,2023-02-14,2023-02-14 09:12:39,10.0
