market,link,price,name,date,datetime,stock
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-24,2023-02-24 08:47:28,1.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-24,2023-02-24 08:47:28,1.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-24,2023-02-24 08:47:28,4.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-24,2023-02-24 08:47:28,4.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-24,2023-02-24 08:47:28,1.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-24,2023-02-24 08:47:27,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-24,2023-02-24 08:47:25,105.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-23,2023-02-23 08:45:54,1.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-23,2023-02-23 08:45:54,1.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-23,2023-02-23 08:45:54,1.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-23,2023-02-23 08:45:54,4.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-23,2023-02-23 08:45:54,4.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-23,2023-02-23 08:45:52,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-23,2023-02-23 08:45:51,105.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-22,2023-02-22 08:53:04,4.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-22,2023-02-22 08:53:04,1.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-22,2023-02-22 08:53:04,4.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-22,2023-02-22 08:53:04,1.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-22,2023-02-22 08:53:04,1.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-22,2023-02-22 08:53:02,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-22,2023-02-22 08:53:01,105.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-21,2023-02-21 08:46:37,1.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-21,2023-02-21 08:46:37,1.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-21,2023-02-21 08:46:37,1.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-21,2023-02-21 08:46:37,4.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-21,2023-02-21 08:46:37,4.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-21,2023-02-21 08:46:36,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-21,2023-02-21 08:46:34,105.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-20,2023-02-20 08:45:55,1.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-20,2023-02-20 08:45:55,1.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-20,2023-02-20 08:45:55,4.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-20,2023-02-20 08:45:55,4.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-20,2023-02-20 08:45:55,1.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-20,2023-02-20 08:45:54,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-20,2023-02-20 08:45:52,105.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-19,2023-02-19 08:46:05,1.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-19,2023-02-19 08:46:05,1.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-19,2023-02-19 08:46:05,4.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-19,2023-02-19 08:46:05,4.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-19,2023-02-19 08:46:05,1.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-19,2023-02-19 08:46:04,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-19,2023-02-19 08:46:02,105.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-18,2023-02-18 08:47:29,4.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-18,2023-02-18 08:47:29,1.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-18,2023-02-18 08:47:29,1.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-18,2023-02-18 08:47:29,1.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-18,2023-02-18 08:47:29,4.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-18,2023-02-18 08:47:27,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-18,2023-02-18 08:47:26,105.0
magi,/items/1692159475,25.0,ヒスイマルマイン C,2023-02-17,2023-02-17 08:42:28,4.0
magi,/items/2019474808,100.0,ヒスイマルマイン C,2023-02-17,2023-02-17 08:42:28,1.0
magi,/items/988875335,100.0,ヒスイマルマイン C,2023-02-17,2023-02-17 08:42:28,1.0
magi,/items/773129518,25.0,ヒスイマルマイン C,2023-02-17,2023-02-17 08:42:28,4.0
magi,/items/120718209,100.0,ヒスイマルマイン C,2023-02-17,2023-02-17 08:42:28,1.0
hareruya2,https://www.hareruya2.com/product/23000,50.0,ヒスイマルマイン(C,2023-02-17,2023-02-17 08:42:27,33.0
cardrush,https://www.cardrush-pokemon.jp/product/34671,30.0,ヒスイマルマイン00,2023-02-17,2023-02-17 08:42:25,105.0
