market,link,price,name,date,datetime,stock
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-23,2023-02-23 08:07:09,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-23,2023-02-23 08:07:08,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-23,2023-02-23 08:07:06,9.0
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-22,2023-02-22 08:12:24,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-22,2023-02-22 08:12:22,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-22,2023-02-22 08:12:20,9.0
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-21,2023-02-21 08:06:35,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-21,2023-02-21 08:06:33,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-21,2023-02-21 08:06:31,9.0
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-20,2023-02-20 08:07:32,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-20,2023-02-20 08:07:30,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-20,2023-02-20 08:07:27,9.0
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-19,2023-02-19 08:06:32,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-19,2023-02-19 08:06:30,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-19,2023-02-19 08:06:28,9.0
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-18,2023-02-18 08:08:04,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-18,2023-02-18 08:08:03,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-18,2023-02-18 08:08:01,9.0
hareruya2,https://www.hareruya2.com/product/22785,50.0,サナ(D){サポート,2023-02-17,2023-02-17 08:04:08,76.0
cardrush,https://www.cardrush-pokemon.jp/product/33648,80.0,サナ016/021,2023-02-17,2023-02-17 08:04:07,154.0
torecolo,/shop/g/g016-021-SLL-R/,44.0,【ポケカ】ＳＳ◇サナ,2023-02-17,2023-02-17 08:04:05,9.0
