master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s9a_001_067,S9a,001/067,ポケモン,草,ナゾノクサ,C,F,False
s9a_001_067_m,S9a,001/067,ポケモン,草,ナゾノクサ,C,F,True
s9a_002_067,S9a,002/067,ポケモン,草,クサイハナ,C,F,False
s9a_002_067_m,S9a,002/067,ポケモン,草,クサイハナ,C,F,True
s9a_003_067,S9a,003/067,ポケモン,草,ラフレシア,R,F,False
s9a_004_067,S9a,004/067,ポケモン,草,ストライク,C,F,False
s9a_004_067_m,S9a,004/067,ポケモン,草,ストライク,C,F,True
s9a_005_067,S9a,005/067,ポケモン,草,ヘラクロス,C,F,False
s9a_005_067_m,S9a,005/067,ポケモン,草,ヘラクロス,C,F,True
s9a_006_067,S9a,006/067,ポケモン,草,ロゼリア,C,F,False
s9a_006_067_m,S9a,006/067,ポケモン,草,ロゼリア,C,F,True
s9a_007_067,S9a,007/067,ポケモン,草,ロズレイド,U,F,False
s9a_007_067_m,S9a,007/067,ポケモン,草,ロズレイド,U,F,True
s9a_008_067,S9a,008/067,ポケモン,草,ミツハニー,C,F,False
s9a_008_067_m,S9a,008/067,ポケモン,草,ミツハニー,C,F,True
s9a_009_067,S9a,009/067,ポケモン,草,ビークイン,U,F,False
s9a_009_067_m,S9a,009/067,ポケモン,草,ビークイン,U,F,True
s9a_010_067,S9a,010/067,ポケモン,草,ビリジオンV,RR,F,False
s9a_011_067,S9a,011/067,ポケモン,炎,かがやくヒードラン,K,F,False
s9a_012_067,S9a,012/067,ポケモン,炎,ヒトモシ,C,F,False
s9a_013_067,S9a,013/067,ポケモン,炎,ランプラー,C,F,False
s9a_014_067,S9a,014/067,ポケモン,炎,シャンデラ,R,F,False
s9a_015_067,S9a,015/067,ポケモン,炎,シシコ,C,F,False
s9a_016_067,S9a,016/067,ポケモン,炎,カエンジシ,R,F,False
s9a_017_067,S9a,017/067,ポケモン,水,スターミーV,RR,F,False
s9a_018_067,S9a,018/067,ポケモン,水,ウリムー,C,F,False
s9a_018_067_m,S9a,018/067,ポケモン,水,ウリムー,C,F,True
s9a_019_067,S9a,019/067,ポケモン,水,イノムー,C,F,False
s9a_019_067_m,S9a,019/067,ポケモン,水,イノムー,C,F,True
s9a_020_067,S9a,020/067,ポケモン,水,マンムー,U,F,False
s9a_020_067_m,S9a,020/067,ポケモン,水,マンムー,U,F,True
s9a_021_067,S9a,021/067,ポケモン,水,ドジョッチ,C,F,False
s9a_021_067_m,S9a,021/067,ポケモン,水,ドジョッチ,C,F,True
s9a_022_067,S9a,022/067,ポケモン,水,ナマズン,U,F,False
s9a_022_067_m,S9a,022/067,ポケモン,水,ナマズン,U,F,True
s9a_023_067,S9a,023/067,ポケモン,水,ヒスイバスラオ,C,F,False
s9a_023_067_m,S9a,023/067,ポケモン,水,ヒスイバスラオ,C,F,True
s9a_024_067,S9a,024/067,ポケモン,水,ヒスイイダイトウ,U,F,False
s9a_024_067_m,S9a,024/067,ポケモン,水,ヒスイイダイトウ,U,F,True
s9a_025_067,S9a,025/067,ポケモン,水,ケルディオ,R,F,False
