master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s11a_001_068,S11a,001/068,ポケモン,草,ストライク,C,F,False
s11a_001_068_m,S11a,001/068,ポケモン,草,ストライク,C,F,True
s11a_002_068,S11a,002/068,ポケモン,草,ヤンヤンマ,C,F,False
s11a_002_068_m,S11a,002/068,ポケモン,草,ヤンヤンマ,C,F,True
s11a_003_068,S11a,003/068,ポケモン,草,メガヤンマ,U,F,False
s11a_003_068_m,S11a,003/068,ポケモン,草,メガヤンマ,U,F,True
s11a_004_068,S11a,004/068,ポケモン,草,マスキッパ,C,F,False
s11a_004_068_m,S11a,004/068,ポケモン,草,マスキッパ,C,F,True
s11a_005_068,S11a,005/068,ポケモン,草,ジャローダV,RR,F,False
s11a_006_068,S11a,006/068,ポケモン,草,ジャローダVSTAR,RRR,F,False
s11a_007_068,S11a,007/068,ポケモン,草,チュリネ,C,F,False
s11a_007_068_m,S11a,007/068,ポケモン,草,チュリネ,C,F,True
s11a_008_068,S11a,008/068,ポケモン,草,ヒスイドレディア,U,F,False
s11a_008_068_m,S11a,008/068,ポケモン,草,ヒスイドレディア,U,F,True
s11a_009_068,S11a,009/068,ポケモン,草,かがやくアマージョ,K,F,False
s11a_010_068,S11a,010/068,ポケモン,草,ザルード,R,F,False
s11a_011_068,S11a,011/068,ポケモン,草,バドレックス,R,F,False
s11a_012_068,S11a,012/068,ポケモン,炎,ガーディ,C,F,False
s11a_012_068_m,S11a,012/068,ポケモン,炎,ガーディ,C,F,True
s11a_013_068,S11a,013/068,ポケモン,炎,ウインディ,U,F,False
s11a_013_068_m,S11a,013/068,ポケモン,炎,ウインディ,U,F,True
s11a_014_068,S11a,014/068,ポケモン,炎,エンテイ,R,F,False
s11a_015_068,S11a,015/068,ポケモン,炎,レシラムV,RR,F,False
s11a_016_068,S11a,016/068,ポケモン,炎,フォッコ,C,F,False
s11a_016_068_m,S11a,016/068,ポケモン,炎,フォッコ,C,F,True
s11a_017_068,S11a,017/068,ポケモン,炎,テールナー,C,F,False
s11a_017_068_m,S11a,017/068,ポケモン,炎,テールナー,C,F,True
s11a_018_068,S11a,018/068,ポケモン,炎,マフォクシー,U,F,False
s11a_018_068_m,S11a,018/068,ポケモン,炎,マフォクシー,U,F,True
s11a_019_068,S11a,019/068,ポケモン,炎,ボルケニオン,R,F,False
s11a_020_068,S11a,020/068,ポケモン,炎,ヤトウモリ,C,F,False
s11a_020_068_m,S11a,020/068,ポケモン,炎,ヤトウモリ,C,F,True
s11a_021_068,S11a,021/068,ポケモン,炎,エンニュート,C,F,False
s11a_021_068_m,S11a,021/068,ポケモン,炎,エンニュート,C,F,True
s11a_022_068,S11a,022/068,ポケモン,水,アローラロコンV,RR,F,False
s11a_023_068,S11a,023/068,ポケモン,水,アローラロコンVSTAR,RRR,F,False
s11a_024_068,S11a,024/068,ポケモン,水,フリーザー,R,F,False
s11a_025_068,S11a,025/068,ポケモン,水,ホエルコ,C,F,False
s11a_025_068_m,S11a,025/068,ポケモン,水,ホエルコ,C,F,True
s11a_026_068,S11a,026/068,ポケモン,水,ホエルオー,U,F,False
s11a_026_068_m,S11a,026/068,ポケモン,水,ホエルオー,U,F,True
s11a_027_068,S11a,027/068,ポケモン,水,ヒンバス,C,F,False
s11a_027_068_m,S11a,027/068,ポケモン,水,ヒンバス,C,F,True
s11a_028_068,S11a,028/068,ポケモン,水,ミロカロス,U,F,False
s11a_028_068_m,S11a,028/068,ポケモン,水,ミロカロス,U,F,True
s11a_029_068,S11a,029/068,ポケモン,水,ラブカス,C,F,False
s11a_029_068_m,S11a,029/068,ポケモン,水,ラブカス,C,F,True
s11a_030_068,S11a,030/068,ポケモン,水,カイオーガ,R,F,False
s11a_031_068,S11a,031/068,ポケモン,超,かがやくフーディン,K,F,False
s11a_032_068,S11a,032/068,ポケモン,超,タマタマ,C,F,False
s11a_032_068_m,S11a,032/068,ポケモン,超,タマタマ,C,F,True
s11a_033_068,S11a,033/068,ポケモン,超,ナッシー,U,F,False
s11a_033_068_m,S11a,033/068,ポケモン,超,ナッシー,U,F,True
s11a_034_068,S11a,034/068,ポケモン,超,ルージュラ,U,F,False
s11a_034_068_m,S11a,034/068,ポケモン,超,ルージュラ,U,F,True
s11a_035_068,S11a,035/068,ポケモン,超,ミュウツー,R,F,False
s11a_036_068,S11a,036/068,ポケモン,超,ラルトス,C,F,False
s11a_036_068_m,S11a,036/068,ポケモン,超,ラルトス,C,F,True
s11a_037_068,S11a,037/068,ポケモン,超,キルリア,C,F,False
s11a_037_068_m,S11a,037/068,ポケモン,超,キルリア,C,F,True
s11a_038_068,S11a,038/068,ポケモン,超,サーナイト,U,F,False
s11a_038_068_m,S11a,038/068,ポケモン,超,サーナイト,U,F,True
s11a_039_068,S11a,039/068,ポケモン,超,クチートV,RR,F,False
s11a_040_068,S11a,040/068,ポケモン,超,クチートVSTAR,RRR,F,False
s11a_041_068,S11a,041/068,ポケモン,超,ニャスパー,C,F,False
s11a_041_068_m,S11a,041/068,ポケモン,超,ニャスパー,C,F,True
s11a_042_068,S11a,042/068,ポケモン,超,ニャオニクス,U,F,False
s11a_042_068_m,S11a,042/068,ポケモン,超,ニャオニクス,U,F,True
s11a_043_068,S11a,043/068,ポケモン,超,カプ・テテフ,R,F,False
s11a_044_068,S11a,044/068,ポケモン,鋼,ハッサム,U,F,False
s11a_044_068_m,S11a,044/068,ポケモン,鋼,ハッサム,U,F,True
s11a_045_068,S11a,045/068,ポケモン,鋼,かがやくジラーチ,K,F,False
s11a_046_068,S11a,046/068,ポケモン,鋼,ギアル,C,F,False
s11a_046_068_m,S11a,046/068,ポケモン,鋼,ギアル,C,F,True
s11a_047_068,S11a,047/068,ポケモン,鋼,ギギアル,C,F,False
s11a_047_068_m,S11a,047/068,ポケモン,鋼,ギギアル,C,F,True
s11a_048_068,S11a,048/068,ポケモン,鋼,ギギギアル,U,F,False
s11a_048_068_m,S11a,048/068,ポケモン,鋼,ギギギアル,U,F,True
s11a_049_068,S11a,049/068,ポケモン,鋼,コマタナ,C,F,False
s11a_049_068_m,S11a,049/068,ポケモン,鋼,コマタナ,C,F,True
s11a_050_068,S11a,050/068,ポケモン,鋼,キリキザン,U,F,False
s11a_050_068_m,S11a,050/068,ポケモン,鋼,キリキザン,U,F,True
s11a_051_068,S11a,051/068,ポケモン,鋼,マギアナV,RR,F,False
s11a_052_068,S11a,052/068,ポケモン,鋼,ザシアン,R,F,False
s11a_053_068,S11a,053/068,ポケモン,鋼,ザマゼンタ,R,F,False
s11a_054_068,S11a,054/068,ポケモン,無,ドーブル,C,F,False
s11a_054_068_m,S11a,054/068,ポケモン,無,ドーブル,C,F,True
s11a_055_068,S11a,055/068,ポケモン,無,ホウオウV,RR,F,False
s11a_056_068,S11a,056/068,ポケモン,無,チルット,C,F,False
s11a_056_068_m,S11a,056/068,ポケモン,無,チルット,C,F,True
s11a_057_068,S11a,057/068,ポケモン,無,チルタリス,U,F,False
s11a_057_068_m,S11a,057/068,ポケモン,無,チルタリス,U,F,True
s11a_058_068,S11a,058/068,ポケモン,無,ペラップ,U,F,False
s11a_058_068_m,S11a,058/068,ポケモン,無,ペラップ,U,F,True
s11a_059_068,S11a,059/068,トレーナーズ,グッズ,エネルギーつけかえ,U,F,False
s11a_059_068_m,S11a,059/068,トレーナーズ,グッズ,エネルギーつけかえ,U,F,True
s11a_060_068,S11a,060/068,トレーナーズ,グッズ,キャプチャーアロマ,U,F,False
s11a_060_068_m,S11a,060/068,トレーナーズ,グッズ,キャプチャーアロマ,U,F,True
s11a_061_068,S11a,061/068,トレーナーズ,グッズ,ポケモンいれかえ,U,F,False
s11a_061_068_m,S11a,061/068,トレーナーズ,グッズ,ポケモンいれかえ,U,F,True
s11a_062_068,S11a,062/068,トレーナーズ,ポケモンのどうぐ,きんきゅうゼリー,U,F,False
s11a_062_068_m,S11a,062/068,トレーナーズ,ポケモンのどうぐ,きんきゅうゼリー,U,F,True
s11a_063_068,S11a,063/068,トレーナーズ,サポート,ジャッジマン,U,E,False
s11a_063_068_m,S11a,063/068,トレーナーズ,サポート,ジャッジマン,U,E,True
s11a_064_068,S11a,064/068,トレーナーズ,サポート,セレナ,U,F,False
s11a_064_068_m,S11a,064/068,トレーナーズ,サポート,セレナ,U,F,True
s11a_065_068,S11a,065/068,トレーナーズ,サポート,ふりそで,C,F,False
s11a_065_068_m,S11a,065/068,トレーナーズ,サポート,ふりそで,C,F,True
s11a_066_068,S11a,066/068,トレーナーズ,サポート,ミクリ,C,F,False
s11a_066_068_m,S11a,066/068,トレーナーズ,サポート,ミクリ,C,F,True
s11a_067_068,S11a,067/068,エネルギー,無,ダブルターボエネルギー,U,F,False
