master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s10p_001_067,S10P,001/067,ポケモン,草,スピアーV,RR,F,False
s10p_002_067,S10P,002/067,ポケモン,草,ヒスイビリリダマ,C,F,False
s10p_003_067,S10P,003/067,ポケモン,草,ヒスイマルマイン,C,F,False
s10p_004_067,S10P,004/067,ポケモン,草,コロボーシ,C,F,False
s10p_005_067,S10P,005/067,ポケモン,草,コロトック,U,F,False
s10p_006_067,S10P,006/067,ポケモン,草,モクロー,C,,False
s10p_007_067,S10P,007/067,ポケモン,草,フクスロー,C,F,False
s10p_008_067,S10P,008/067,ポケモン,草,サッチムシ,C,F,False
s10p_009_067,S10P,009/067,ポケモン,草,レドームシ,C,F,False
s10p_010_067,S10P,010/067,ポケモン,草,イオルブ,R,F,False
s10p_011_067,S10P,011/067,ポケモン,炎,ポニータ,C,F,False
s10p_012_067,S10P,012/067,ポケモン,炎,ギャロップ,C,F,False
s10p_013_067,S10P,013/067,ポケモン,炎,コータス,C,F,False
s10p_014_067,S10P,014/067,ポケモン,炎,ヒードランV,RR,F,False
s10p_015_067,S10P,015/067,ポケモン,炎,ヒードランVMAX,RRR,F,False
s10p_016_067,S10P,016/067,ポケモン,水,コダック,C,F,False
s10p_017_067,S10P,017/067,ポケモン,水,ゴルダック,U,F,False
s10p_018_067,S10P,018/067,ポケモン,水,ラブカス,C,F,False
s10p_019_067,S10P,019/067,ポケモン,水,レジアイス,U,F,False
s10p_020_067,S10P,020/067,ポケモン,水,カラナクシ,C,F,False
s10p_021_067,S10P,021/067,ポケモン,水,グレイシア,U,F,False
s10p_022_067,S10P,022/067,ポケモン,水,オリジンパルキアV,RR,F,False
s10p_023_067,S10P,023/067,ポケモン,水,オリジンパルキアVSTAR,RRR,F,False
s10p_024_067,S10P,024/067,ポケモン,水,カチコール,C,F,False
s10p_025_067,S10P,025/067,ポケモン,水,ヒスイクレベース,U,F,False
s10p_026_067,S10P,026/067,ポケモン,超,トゲピー,C,F,False
s10p_027_067,S10P,027/067,ポケモン,超,トゲチック,U,F,False
s10p_028_067,S10P,028/067,ポケモン,超,トゲキッス,R,F,False
s10p_029_067,S10P,029/067,ポケモン,超,ユクシー,C,F,False
s10p_030_067,S10P,030/067,ポケモン,超,エムリット,R,F,False
s10p_031_067,S10P,031/067,ポケモン,超,アグノム,C,F,False
s10p_032_067,S10P,032/067,ポケモン,超,マーイーカ,C,F,False
s10p_033_067,S10P,033/067,ポケモン,超,カラマネロ,U,F,False
s10p_034_067,S10P,034/067,ポケモン,闘,マクノシタ,C,F,False
s10p_035_067,S10P,035/067,ポケモン,闘,ハリテヤマ,U,F,False
s10p_036_067,S10P,036/067,ポケモン,闘,レジロック,U,F,False
s10p_037_067,S10P,037/067,ポケモン,闘,トリトドン,C,F,False
s10p_038_067,S10P,038/067,ポケモン,闘,メレシー,C,F,False
s10p_039_067,S10P,039/067,ポケモン,闘,ヒスイジュナイパー,R,F,False
s10p_040_067,S10P,040/067,ポケモン,闘,バサギリV,RR,F,False
s10p_041_067,S10P,041/067,ポケモン,闘,バサギリVSTAR,RRR,F,False
s10p_042_067,S10P,042/067,ポケモン,悪,ヒスイニューラ,C,F,False
s10p_043_067,S10P,043/067,ポケモン,悪,ヒスイオオニューラ,R,F,False
s10p_044_067,S10P,044/067,ポケモン,悪,ヒスイオオニューラV,RR,F,False
s10p_045_067,S10P,045/067,ポケモン,悪,ダークライ,R,F,False
s10p_046_067,S10P,046/067,ポケモン,鋼,タテトプス,U,F,False
s10p_047_067,S10P,047/067,ポケモン,鋼,トリデプス,R,F,False
s10p_048_067,S10P,048/067,ポケモン,鋼,ドーミラー,C,F,False
s10p_049_067,S10P,049/067,ポケモン,鋼,ドータクン,U,F,False
s10p_050_067,S10P,050/067,ポケモン,鋼,マギアナ,U,F,False
s10p_051_067,S10P,051/067,ポケモン,竜,レジドラゴ,U,F,False
s10p_052_067,S10P,052/067,ポケモン,無,ベロリンガ,C,F,False
s10p_053_067,S10P,053/067,ポケモン,無,ベロベルト,U,F,False
s10p_054_067,S10P,054/067,ポケモン,無,イーブイ,C,F,False
s10p_055_067,S10P,055/067,ポケモン,無,ヒメグマ,C,F,False
s10p_056_067,S10P,056/067,ポケモン,無,リングマ,C,F,False
s10p_057_067,S10P,057/067,ポケモン,無,ガチグマ,U,F,False
s10p_058_067,S10P,058/067,ポケモン,無,ヤレユータンV,RR,F,False
s10p_059_067,S10P,059/067,ポケモン,無,ネッコアラ,C,F,False
s10p_060_067,S10P,060/067,トレーナーズ,グッズ,エネくじ,U,F,False
s10p_061_067,S10P,061/067,トレーナーズ,グッズ,なぞの化石,C,F,False
s10p_062_067,S10P,062/067,トレーナーズ,グッズ,ヒスイのヘビーボール,U,F,False
s10p_063_067,S10P,063/067,トレーナーズ,グッズ,ばつぐんグラス,U,F,False
s10p_064_067,S10P,064/067,トレーナーズ,サポート,カイ,R,F,False
s10p_065_067,S10P,065/067,トレーナーズ,サポート,ザクロ,U,F,False
s10p_066_067,S10P,066/067,トレーナーズ,サポート,タイサイ,U,F,False
s10p_067_067,S10P,067/067,トレーナーズ,スタジアム,シンオウ神殿,U,F,False
s10p_068_067,S10P,068/067,ポケモン,草,スピアーV,SR,F,False
s10p_069_067,S10P,069/067,ポケモン,草,スピアーV,SR,F,False
s10p_070_067,S10P,070/067,ポケモン,水,オリジンパルキアV,SR,F,False
s10p_071_067,S10P,071/067,ポケモン,水,オリジンパルキアV,SR,F,False
s10p_072_067,S10P,072/067,ポケモン,炎,ヒードランV,SR,F,False
