master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
spz_001_020,SPZ,001/020,ポケモン,水,ネオラントV,,F,False
spz_002_020,SPZ,002/020,ポケモン,雷,メリープ,,E,False
spz_003_020,SPZ,003/020,ポケモン,雷,モココ,,E,False
spz_004_020,SPZ,004/020,ポケモン,雷,ボルトロス,,E,False
spz_005_020,SPZ,005/020,ポケモン,雷,ゼラオラV,,F,False
spz_006_020,SPZ,006/020,ポケモン,雷,ゼラオラVMAX,,F,False
spz_007_020,SPZ,007/020,ポケモン,雷,ゼラオラVSTAR,,F,False
spz_008_020,SPZ,008/020,ポケモン,雷,バチンウニ,,F,False
spz_009_020,SPZ,009/020,トレーナーズ,グッズ,ハイパーボール,,F,False
spz_010_020,SPZ,010/020,トレーナーズ,グッズ,ポケモンいれかえ,,F,False
spz_011_020,SPZ,011/020,トレーナーズ,グッズ,レベルボール,,E,False
spz_012_020,SPZ,012/020,トレーナーズ,ポケモンのどうぐ,こだわりベルト,,F,False
spz_013_020,SPZ,013/020,トレーナーズ,ポケモンのどうぐ,葉隠れポンチョ,,F,False
spz_014_020,SPZ,014/020,トレーナーズ,サポート,クララ,,E,False
spz_015_020,SPZ,015/020,トレーナーズ,サポート,サナ,,E,False
spz_016_020,SPZ,016/020,トレーナーズ,サポート,ジュン,,F,False
spz_017_020,SPZ,017/020,トレーナーズ,サポート,シロナの覇気,,F,False
spz_018_020,SPZ,018/020,トレーナーズ,サポート,博士の研究 ナナカマド博士,,F,False
spz_019_020,SPZ,019/020,トレーナーズ,サポート,冒険家の発見,,E,False
spz_020_020,SPZ,020/020,トレーナーズ,サポート,ボスの指令 アカギ,,F,False
spz_LIG,SPZ,LIG,エネルギー,雷,基本雷エネルギー,,,False
