master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s12a_001_172,S12a,001/172,ポケモン,草,パラス,-,F,False
s12a_001_172_m,S12a,001/172,ポケモン,草,パラス,-,F,True
s12a_002_172,S12a,002/172,ポケモン,草,パラセクト,-,F,False
s12a_002_172_m,S12a,002/172,ポケモン,草,パラセクト,-,F,True
s12a_003_172,S12a,003/172,ポケモン,草,ヒスイビリリダマ,-,F,False
s12a_003_172_m,S12a,003/172,ポケモン,草,ヒスイビリリダマ,-,F,True
s12a_004_172,S12a,004/172,ポケモン,草,ヒスイマルマイン,-,F,False
s12a_004_172_m,S12a,004/172,ポケモン,草,ヒスイマルマイン,-,F,True
s12a_005_172,S12a,005/172,ポケモン,草,ヒスイマルマインV,RR,F,False
s12a_006_172,S12a,006/172,ポケモン,草,ナエトル,-,F,False
s12a_006_172_m,S12a,006/172,ポケモン,草,ナエトル,-,F,True
s12a_007_172,S12a,007/172,ポケモン,草,ハヤシガメ,-,F,False
s12a_007_172_m,S12a,007/172,ポケモン,草,ハヤシガメ,-,F,True
s12a_008_172,S12a,008/172,ポケモン,草,ドダイトス,-,F,False
s12a_009_172,S12a,009/172,ポケモン,草,コロボーシ,-,F,False
s12a_009_172_m,S12a,009/172,ポケモン,草,コロボーシ,-,F,True
s12a_010_172,S12a,010/172,ポケモン,草,コロトック,-,F,False
s12a_010_172_m,S12a,010/172,ポケモン,草,コロトック,-,F,True
s12a_011_172,S12a,011/172,ポケモン,草,リーフィアV,RR,E,False
s12a_012_172,S12a,012/172,ポケモン,草,リーフィアVSTAR,RRR,F,False
s12a_013_172,S12a,013/172,ポケモン,炎,リザードンV,RR,F,False
s12a_014_172,S12a,014/172,ポケモン,炎,リザードンVSTAR,RRR,F,False
s12a_015_172,S12a,015/172,ポケモン,炎,かがやくリザードン,K,F,False
s12a_016_172,S12a,016/172,ポケモン,炎,ブーバー,-,F,False
s12a_016_172_m,S12a,016/172,ポケモン,炎,ブーバー,-,F,True
s12a_017_172,S12a,017/172,ポケモン,炎,ブーバーン,-,F,False
s12a_017_172_m,S12a,017/172,ポケモン,炎,ブーバーン,-,F,True
s12a_018_172,S12a,018/172,ポケモン,炎,ファイヤー,-,F,False
s12a_019_172,S12a,019/172,ポケモン,炎,エンテイV,RR,F,False
s12a_020_172,S12a,020/172,ポケモン,炎,バオッキーV,RR,F,False
s12a_021_172,S12a,021/172,ポケモン,炎,バオッキーVSTAR,RRR,F,False
s12a_022_172,S12a,022/172,ポケモン,炎,オドリドリ,-,E,False
