master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
s10a_081_071,S10a,081/071,ポケモン,闘,エルレイドV,SR,F,False
s10a_082_071,S10a,082/071,ポケモン,竜,ヒスイヌメルゴンV,SR,F,False
s10a_083_071,S10a,083/071,ポケモン,無,ヒスイゾロアークV,SR,F,False
s10a_084_071,S10a,084/071,トレーナーズ,サポート,ウォロ,SR,F,False
s10a_085_071,S10a,085/071,トレーナーズ,サポート,ススキ,SR,F,False
s10a_086_071,S10a,086/071,トレーナーズ,サポート,ヒナツ,SR,F,False
s10a_087_071,S10a,087/071,トレーナーズ,サポート,野盗三姉妹,SR,F,False
s10a_088_071,S10a,088/071,ポケモン,超,ラブトロスV,CSR,F,False
s10a_089_071,S10a,089/071,ポケモン,闘,エルレイドV,CSR,F,False
s10a_090_071,S10a,090/071,ポケモン,雷,ジバコイルVSTAR,HR,F,False
s10a_091_071,S10a,091/071,ポケモン,竜,ヒスイヌメルゴンVSTAR,HR,F,False
s10a_092_071,S10a,092/071,ポケモン,無,ヒスイゾロアークVSTAR,HR,F,False
s10a_093_071,S10a,093/071,トレーナーズ,サポート,ウォロ,HR,F,False
s10a_094_071,S10a,094/071,トレーナーズ,サポート,ススキ,HR,F,False
s10a_095_071,S10a,095/071,トレーナーズ,サポート,ヒナツ,HR,F,False
s10a_096_071,S10a,096/071,トレーナーズ,サポート,野盗三姉妹,HR,F,False
s10a_097_071,S10a,097/071,ポケモン,無,ヒスイゾロアークVSTAR,UR,F,False
s10a_098_071,S10a,098/071,トレーナーズ,グッズ,ダークパッチ,UR,F,False
s10a_099_071,S10a,099/071,トレーナーズ,ポケモンのどうぐ,災いの箱,UR,F,False
