master_id,expansion,cn,card_type,sub_type,name,rarity,regulation,is_mirror
sk_001_030,SK,001/030,ポケモン,草,チェリンボ,,E,False
sk_002_030,SK,002/030,ポケモン,草,チェリム,,E,False
sk_003_030,SK,003/030,ポケモン,水,ユキワラシ,,E,False
sk_004_030,SK,004/030,ポケモン,水,ユキメノコ,,E,False
sk_005_030,SK,005/030,ポケモン,雷,メリープ,,E,False
sk_006_030,SK,006/030,ポケモン,雷,モココ,,E,False
sk_007_030,SK,007/030,ポケモン,超,ミュウ,,E,False
sk_008_030,SK,008/030,ポケモン,悪,クロバットV,,D,False
sk_009_030,SK,009/030,ポケモン,鋼,ドーミラー,,E,False
sk_010_030,SK,010/030,ポケモン,鋼,ドータクン,,E,False
sk_011_030,SK,011/030,トレーナーズ,グッズ,霧の水晶,,E,False
sk_012_030,SK,012/030,トレーナーズ,グッズ,クイックボール,,D,False
sk_013_030,SK,013/030,トレーナーズ,グッズ,しんかのおこう,,D,False
sk_014_030,SK,014/030,トレーナーズ,グッズ,ツールスクラッパー,,D,False
sk_015_030,SK,015/030,トレーナーズ,グッズ,ハイパーボール,,F,False
sk_016_030,SK,016/030,トレーナーズ,グッズ,ふしぎなアメ,,F,False
sk_017_030,SK,017/030,トレーナーズ,グッズ,ふつうのつりざお,,D,False
sk_018_030,SK,018/030,トレーナーズ,グッズ,ポケモンいれかえ,,F,False
sk_019_030,SK,019/030,トレーナーズ,グッズ,レベルボール,,E,False
sk_020_030,SK,020/030,トレーナーズ,ポケモンのどうぐ,大きなおまもり,,D,False
sk_021_030,SK,021/030,トレーナーズ,ポケモンのどうぐ,ふうせん,,D,False
sk_022_030,SK,022/030,トレーナーズ,サポート,キバナ,,E,False
sk_023_030,SK,023/030,トレーナーズ,サポート,コルニの気合い,,E,False
sk_024_030,SK,024/030,トレーナーズ,サポート,博士の研究 ナナカマド博士,,F,False
sk_025_030,SK,025/030,トレーナーズ,サポート,ボスの指令 アカギ,,F,False
sk_026_030,SK,026/030,トレーナーズ,サポート,マリィ,,D,False
sk_027_030,SK,027/030,トレーナーズ,スタジアム,頂への雪道,,E,False
sk_028_030,SK,028/030,トレーナーズ,スタジアム,トレーニングコート,,D,False
sk_029_030,SK,029/030,エネルギー,無,パワフル無色エネルギー,,D,False
sk_030_030,SK,030/030,エネルギー,炎,ヒート炎エネルギー,,D,False
